ID,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,UOM,GHG/Unit,GHG Conversion Factor 2025
27_303_3087_14_4,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of N2O per unit,0.00108
27_303_3081_4_1,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Diesel,km,kg CO2e,0.15738
27_303_3081_4_2,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Diesel,km,kg CO2e of CO2 per unit,0.15572
27_303_3081_4_3,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Diesel,km,kg CO2e of CH4 per unit,0.000005
27_303_3081_4_4,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Diesel,km,kg CO2e of N2O per unit,0.00165
27_303_3082_4_1,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Petrol,km,kg CO2e,0.20188
27_303_3082_4_2,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Petrol,km,kg CO2e of CO2 per unit,0.20118
27_303_3082_4_3,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Petrol,km,kg CO2e of CH4 per unit,0.00027
27_303_3082_4_4,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Petrol,km,kg CO2e of N2O per unit,0.00044
27_303_3083_4_1,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,CNG,km,kg CO2e,
27_303_3083_4_2,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,CNG,km,kg CO2e of CO2 per unit,
27_303_3083_4_3,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,CNG,km,kg CO2e of CH4 per unit,
27_303_3083_4_4,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,CNG,km,kg CO2e of N2O per unit,
27_303_3084_4_1,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,LPG,km,kg CO2e,
27_303_3084_4_2,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,LPG,km,kg CO2e of CO2 per unit,
27_303_3084_4_3,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,LPG,km,kg CO2e of CH4 per unit,
27_303_3084_4_4,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,LPG,km,kg CO2e of N2O per unit,
27_303_3085_4_1,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Unknown,km,kg CO2e,
27_303_3085_4_2,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Unknown,km,kg CO2e of CO2 per unit,
27_303_3085_4_3,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Unknown,km,kg CO2e of CH4 per unit,
27_303_3085_4_4,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Unknown,km,kg CO2e of N2O per unit,
27_303_3086_4_1,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e,
27_303_3086_4_2,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,
27_303_3086_4_3,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,
27_303_3086_4_4,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,
27_303_3087_4_1,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,km,kg CO2e,0.03798
27_303_3087_4_2,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.03759
27_303_3087_4_3,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00017
27_303_3087_4_4,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00022
27_303_3081_9_1,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Diesel,miles,kg CO2e,0.25329
27_303_3081_9_2,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Diesel,miles,kg CO2e of CO2 per unit,0.25061
27_303_3081_9_3,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Diesel,miles,kg CO2e of CH4 per unit,0.00001
27_303_3081_9_4,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Diesel,miles,kg CO2e of N2O per unit,0.00267
27_303_3082_9_1,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Petrol,miles,kg CO2e,0.3249
27_303_3082_9_2,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Petrol,miles,kg CO2e of CO2 per unit,0.32377
27_303_3082_9_3,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Petrol,miles,kg CO2e of CH4 per unit,0.00043
27_303_3082_9_4,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Petrol,miles,kg CO2e of N2O per unit,0.0007
27_303_3083_9_1,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,CNG,miles,kg CO2e,
27_303_3083_9_2,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,CNG,miles,kg CO2e of CO2 per unit,
27_303_3083_9_3,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,CNG,miles,kg CO2e of CH4 per unit,
27_303_3083_9_4,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,CNG,miles,kg CO2e of N2O per unit,
27_303_3084_9_1,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,LPG,miles,kg CO2e,
27_303_3084_9_2,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,LPG,miles,kg CO2e of CO2 per unit,
27_303_3084_9_3,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,LPG,miles,kg CO2e of CH4 per unit,
27_303_3084_9_4,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,LPG,miles,kg CO2e of N2O per unit,
27_303_3085_9_1,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Unknown,miles,kg CO2e,
27_303_3085_9_2,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Unknown,miles,kg CO2e of CO2 per unit,
27_303_3085_9_3,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Unknown,miles,kg CO2e of CH4 per unit,
27_303_3085_9_4,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Unknown,miles,kg CO2e of N2O per unit,
27_303_3086_9_1,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,
27_303_3086_9_2,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,
27_303_3086_9_3,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,
27_303_3086_9_4,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,
27_303_3087_9_1,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,miles,kg CO2e,0.06113
27_303_3087_9_2,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.0605
27_303_3087_9_3,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00027
27_303_3087_9_4,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00036
27_303_3088_14_1,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,tonne.km,kg CO2e,0.62562
27_303_3088_14_2,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,tonne.km,kg CO2e of CO2 per unit,0.61993
27_303_3088_14_3,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,tonne.km,kg CO2e of CH4 per unit,0.00001
27_303_3088_14_4,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,tonne.km,kg CO2e of N2O per unit,0.00568
27_303_3089_14_1,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,tonne.km,kg CO2e,0.81534
27_303_3089_14_2,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,tonne.km,kg CO2e of CO2 per unit,0.81277
27_303_3089_14_3,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,tonne.km,kg CO2e of CH4 per unit,0.00097
27_303_3089_14_4,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,tonne.km,kg CO2e of N2O per unit,0.00159
27_303_3090_14_1,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,CNG,tonne.km,kg CO2e,
27_303_3090_14_2,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,CNG,tonne.km,kg CO2e of CO2 per unit,
27_303_3090_14_3,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,CNG,tonne.km,kg CO2e of CH4 per unit,
27_303_3090_14_4,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,CNG,tonne.km,kg CO2e of N2O per unit,
27_303_3091_14_1,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,LPG,tonne.km,kg CO2e,
27_303_3091_14_2,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,LPG,tonne.km,kg CO2e of CO2 per unit,
27_303_3091_14_3,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,LPG,tonne.km,kg CO2e of CH4 per unit,
27_303_3091_14_4,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,LPG,tonne.km,kg CO2e of N2O per unit,
27_303_3092_14_1,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Unknown,tonne.km,kg CO2e,
27_303_3092_14_2,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Unknown,tonne.km,kg CO2e of CO2 per unit,
27_303_3092_14_3,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Unknown,tonne.km,kg CO2e of CH4 per unit,
27_303_3092_14_4,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Unknown,tonne.km,kg CO2e of N2O per unit,
27_303_3093_14_1,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e,
27_303_3093_14_2,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of CO2 per unit,
27_303_3093_14_3,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of CH4 per unit,
27_303_3093_14_4,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of N2O per unit,
27_303_3094_14_1,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e,0.24915
27_303_3094_14_2,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of CO2 per unit,0.24671
27_303_3094_14_3,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of CH4 per unit,0.00103
27_303_3094_14_4,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of N2O per unit,0.00141
27_303_3088_4_1,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,km,kg CO2e,0.1926
27_303_3088_4_2,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,km,kg CO2e of CO2 per unit,0.19094
27_303_3088_4_3,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,km,kg CO2e of CH4 per unit,0.000005
27_303_3088_4_4,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,km,kg CO2e of N2O per unit,0.00165
27_303_3089_4_1,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,km,kg CO2e,0.20874
27_303_3089_4_2,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,km,kg CO2e of CO2 per unit,0.20804
27_303_3089_4_3,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,km,kg CO2e of CH4 per unit,0.00027
27_303_3089_4_4,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,km,kg CO2e of N2O per unit,0.00044
27_303_3090_4_1,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,CNG,km,kg CO2e,
27_303_3090_4_2,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,CNG,km,kg CO2e of CO2 per unit,
27_303_3090_4_3,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,CNG,km,kg CO2e of CH4 per unit,
27_303_3090_4_4,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,CNG,km,kg CO2e of N2O per unit,
27_303_3091_4_1,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,LPG,km,kg CO2e,
27_303_3091_4_2,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,LPG,km,kg CO2e of CO2 per unit,
27_303_3091_4_3,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,LPG,km,kg CO2e of CH4 per unit,
27_303_3091_4_4,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,LPG,km,kg CO2e of N2O per unit,
27_303_3092_4_1,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Unknown,km,kg CO2e,
27_303_3092_4_2,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Unknown,km,kg CO2e of CO2 per unit,
27_303_3092_4_3,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Unknown,km,kg CO2e of CH4 per unit,
27_303_3092_4_4,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Unknown,km,kg CO2e of N2O per unit,
27_303_3093_4_1,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e,
27_303_3093_4_2,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,
27_303_3093_4_3,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,
27_303_3093_4_4,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,
27_303_3094_4_1,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,km,kg CO2e,0.05777
27_303_3094_4_2,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.05723
27_303_3094_4_3,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00022
27_303_3094_4_4,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00031
27_303_3088_9_1,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,miles,kg CO2e,0.30996
27_303_3088_9_2,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,miles,kg CO2e of CO2 per unit,0.30728
27_303_3088_9_3,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,miles,kg CO2e of CH4 per unit,0.00001
27_303_3088_9_4,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,miles,kg CO2e of N2O per unit,0.00267
27_303_3089_9_1,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,miles,kg CO2e,0.33594
27_303_3089_9_2,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,miles,kg CO2e of CO2 per unit,0.33481
27_303_3089_9_3,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,miles,kg CO2e of CH4 per unit,0.00043
27_303_3089_9_4,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,miles,kg CO2e of N2O per unit,0.0007
27_303_3090_9_1,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,CNG,miles,kg CO2e,
27_303_3090_9_2,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,CNG,miles,kg CO2e of CO2 per unit,
27_303_3090_9_3,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,CNG,miles,kg CO2e of CH4 per unit,
27_303_3090_9_4,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,CNG,miles,kg CO2e of N2O per unit,
27_303_3091_9_1,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,LPG,miles,kg CO2e,
27_303_3091_9_2,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,LPG,miles,kg CO2e of CO2 per unit,
27_303_3091_9_3,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,LPG,miles,kg CO2e of CH4 per unit,
27_303_3091_9_4,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,LPG,miles,kg CO2e of N2O per unit,
27_303_3092_9_1,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Unknown,miles,kg CO2e,
27_303_3092_9_2,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Unknown,miles,kg CO2e of CO2 per unit,
27_303_3092_9_3,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Unknown,miles,kg CO2e of CH4 per unit,
27_303_3092_9_4,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Unknown,miles,kg CO2e of N2O per unit,
27_303_3093_9_1,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,
27_303_3093_9_2,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,
27_303_3093_9_3,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,
27_303_3093_9_4,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,
27_303_3094_9_1,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,miles,kg CO2e,0.09298
27_303_3094_9_2,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.0921
27_303_3094_9_3,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00037
27_303_3094_9_4,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00051
27_303_3095_14_1,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),,Diesel,tonne.km,kg CO2e,0.62849
27_303_3095_14_2,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),,Diesel,tonne.km,kg CO2e of CO2 per unit,0.62478
27_303_3095_14_3,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),,Diesel,tonne.km,kg CO2e of CH4 per unit,0.00001
27_303_3095_14_4,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),,Diesel,tonne.km,kg CO2e of N2O per unit,0.0037
27_303_3096_14_1,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),,Petrol,tonne.km,kg CO2e,0.83593
27_303_3096_14_2,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),,Petrol,tonne.km,kg CO2e of CO2 per unit,0.83418
27_303_3096_14_3,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),,Petrol,tonne.km,kg CO2e of CH4 per unit,0.00066
27_303_3096_14_4,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),,Petrol,tonne.km,kg CO2e of N2O per unit,0.00108
27_303_3097_14_1,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),,CNG,tonne.km,kg CO2e,
27_303_3097_14_2,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),,CNG,tonne.km,kg CO2e of CO2 per unit,
27_303_3097_14_3,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),,CNG,tonne.km,kg CO2e of CH4 per unit,
27_303_3097_14_4,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),,CNG,tonne.km,kg CO2e of N2O per unit,
27_303_3098_14_1,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),,LPG,tonne.km,kg CO2e,
27_303_3098_14_2,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),,LPG,tonne.km,kg CO2e of CO2 per unit,
27_303_3098_14_3,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),,LPG,tonne.km,kg CO2e of CH4 per unit,
27_303_3098_14_4,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),,LPG,tonne.km,kg CO2e of N2O per unit,
27_303_3099_14_1,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),,Unknown,tonne.km,kg CO2e,
27_303_3099_14_2,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),,Unknown,tonne.km,kg CO2e of CO2 per unit,
27_303_3099_14_3,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),,Unknown,tonne.km,kg CO2e of CH4 per unit,
27_303_3099_14_4,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),,Unknown,tonne.km,kg CO2e of N2O per unit,
